tenure,monthly_charges,total_charges,contract,internet_service,senior_citizen,paperless_billing,payment_method,churn
23,70.78,1722.72,2,0,0,1,0,0
56,96.98,5159.56,2,0,0,1,1,0
69,33.72,2427.73,1,2,1,0,1,0
40,57.59,2127.45,0,2,0,0,3,0
53,67.49,3723.08,2,1,1,1,0,0
45,29.15,1421.75,2,1,0,0,0,0
59,60.37,3266.22,0,0,0,0,1,1
59,49.97,2722.22,0,2,0,1,2,1
56,21.59,1222.88,0,1,0,0,3,1
30,31.81,867.73,2,1,0,0,3,0
23,95.17,2052.06,2,1,0,0,0,0
35,19.82,650.72,2,1,0,0,1,0
29,112.36,3246.22,2,0,0,1,0,0
23,26.73,583.86,0,2,0,0,2,1
29,98.72,2848.86,0,2,0,0,1,1
6,108.76,655.32,0,2,1,1,3,1
34,113.05,4021.01,0,2,1,1,1,1
54,105.62,6212.22,0,1,0,1,1,1
13,47.04,611.98,2,0,0,1,3,0
9,51.64,451.28,2,1,1,1,2,1
15,61.08,871.98,0,0,0,1,0,1
53,32.07,1745.49,1,1,1,1,2,0
69,20.25,1521.02,1,0,0,1,2,0
43,105.78,4789.3,0,1,0,1,2,1
44,73.97,3063.37,1,1,0,1,1,0
55,79.48,4715.26,0,0,0,1,2,0
56,111.63,6545.73,2,0,0,0,1,0
20,85.18,1576.83,1,1,0,1,1,1
67,87.78,6131.57,1,1,0,1,0,0
49,97.48,4575.29,0,1,1,1,0,1
32,29.75,950.36,0,0,1,0,2,0
6,54.38,313.24,0,1,0,0,1,1
69,115.79,7324.88,2,1,0,0,3,0
14,111.22,1640.72,2,1,0,0,1,1
31,107.29,3544.63,0,0,0,1,0,1
19,63.66,1144.7,2,2,0,0,3,0
14,104.58,1387.88,0,0,0,1,1,0
47,22.89,1060.76,0,0,0,1,2,1
70,33.0,2453.9,1,1,0,0,1,0
20,59.81,1095.07,2,0,0,1,3,0
41,66.82,2908.77,0,2,0,0,2,0
25,44.61,1209.54,0,0,0,1,3,0
13,54.0,710.64,0,0,1,1,0,1
56,34.44,1759.07,0,1,0,0,0,1
36,67.4,2314.57,2,1,0,0,1,0
57,98.18,5161.3,1,0,0,0,1,0
20,84.8,1614.35,0,0,0,1,0,1
68,28.89,2087.02,0,0,0,1,3,0
2,67.25,122.55,2,1,1,1,3,1
36,88.46,3046.87,1,1,0,1,2,0
48,71.52,3444.6,1,1,1,1,2,0
18,57.56,1113.59,0,1,0,0,2,1
11,80.81,844.46,2,1,0,1,0,1
60,115.83,7336.66,0,2,0,0,0,1
40,27.59,1122.05,1,1,0,1,0,0
32,57.39,1901.26,2,0,0,0,1,0
49,59.07,3103.85,0,1,0,0,3,1
67,76.27,4626.08,0,1,0,1,0,1
70,33.37,2349.79,0,1,1,1,2,1
32,35.84,1203.59,0,0,0,0,2,0
23,46.82,1159.69,0,0,0,0,0,0
60,114.54,6367.55,2,2,0,1,0,0
60,92.14,5353.1,0,0,0,0,3,1
27,84.83,2097.35,1,1,0,0,2,0
57,100.51,6112.84,2,0,1,0,3,0
42,30.89,1390.11,2,0,0,1,0,0
40,104.79,4177.84,0,0,0,1,3,1
38,78.08,2682.68,0,0,0,0,1,0
48,51.87,2291.67,0,0,0,1,0,0
16,100.4,1646.35,0,1,0,1,2,1
69,99.06,7494.89,1,1,1,1,2,1
69,103.42,7619.61,0,2,0,1,3,1
64,29.67,2012.02,0,0,0,0,0,1
4,115.91,456.03,0,2,0,1,2,1
1,114.92,126.07,1,2,0,1,3,0
21,54.1,1209.94,0,0,0,1,3,1
56,24.66,1335.57,0,2,0,1,0,0
65,34.87,2379.19,0,0,0,1,2,0
15,118.28,1750.26,1,1,0,1,2,0
50,74.86,3863.12,1,0,0,1,2,0
38,54.02,2245.74,0,1,0,0,0,1
39,47.11,1744.12,2,1,0,1,0,0
37,43.96,1722.49,0,1,0,0,0,1
59,85.08,5110.45,0,1,0,0,1,1
58,60.36,3815.94,0,1,0,1,3,1
9,115.51,963.59,0,1,0,1,1,1
63,87.07,5726.45,1,2,0,1,1,0
62,98.0,5513.55,0,2,0,1,2,0
48,47.57,2167.62,1,2,0,0,2,0
63,26.0,1579.31,0,2,0,1,3,0
31,67.27,2057.12,2,0,0,1,3,0
6,49.77,326.41,1,1,0,0,0,0
20,38.41,701.77,1,0,0,0,2,0
19,114.22,2026.51,1,2,0,1,1,0
25,62.84,1477.7,2,0,0,1,3,0
67,35.65,2352.24,2,1,0,0,3,0
14,38.06,486.02,0,0,0,1,1,1
13,46.35,658.64,0,0,0,1,0,1
26,118.93,3129.19,0,0,0,1,2,0
39,45.07,1867.86,0,1,1,1,2,1
57,51.21,3078.05,0,0,0,0,1,0
27,84.59,2357.39,0,1,0,0,0,1
25,47.69,1288.68,2,2,1,1,1,0
62,39.8,2666.18,0,1,0,1,2,1
65,34.02,2046.68,2,0,0,1,1,0
24,49.58,1285.57,0,2,0,0,1,0
2,28.7,57.67,1,1,1,1,2,1
71,19.88,1346.01,0,0,0,0,2,0
43,99.27,4361.24,1,1,0,0,2,0
41,31.93,1251.76,0,1,0,0,1,1
5,96.37,479.83,0,1,0,1,1,1
38,98.55,3981.91,2,0,0,1,1,0
51,72.33,3343.7,0,1,0,1,0,1
22,49.28,1015.44,0,1,0,0,3,1
49,32.65,1745.94,0,0,0,1,0,0
42,92.42,3839.02,2,1,1,1,3,1
18,78.74,1361.57,0,1,0,0,2,1
68,84.2,6210.31,1,1,0,1,3,0
50,18.88,1021.64,0,1,0,1,0,1
10,111.68,1015.0,0,0,0,0,2,1
11,24.7,264.23,2,2,0,0,3,0
7,55.05,417.17,0,1,0,1,3,1
23,58.67,1262.99,1,1,0,0,3,0
40,18.14,736.95,0,1,0,0,1,1
35,68.21,2301.78,0,1,0,1,2,1
71,94.03,6992.0,0,2,0,1,1,1
54,101.15,5088.78,1,1,0,1,2,1
8,106.82,870.98,1,1,0,1,3,1
46,67.26,2784.57,1,2,0,1,3,0
14,81.69,1087.06,0,1,0,0,0,1
47,26.03,1140.75,0,0,1,0,3,1
41,67.29,2598.78,0,1,0,1,1,1
59,33.64,2127.83,2,1,0,1,1,0
69,55.33,4134.49,2,2,0,1,3,0
11,51.26,592.62,0,0,0,1,1,1
1,60.78,61.88,0,1,0,0,3,1
6,75.74,429.98,0,0,0,1,0,1
2,109.19,208.54,2,0,0,0,0,0
2,57.84,111.28,2,1,1,0,3,1
26,117.09,3213.0,0,1,1,1,0,1
39,94.66,3509.28,0,1,0,1,3,1
32,69.66,2440.17,0,1,0,0,1,1
0,83.05,0.0,1,1,0,1,3,1
7,28.32,218.05,1,1,0,1,2,0
31,103.3,3176.16,0,1,0,0,2,1
47,76.82,3675.04,2,0,0,1,3,0
3,117.59,337.28,0,0,0,1,3,1
69,82.28,5795.12,0,2,0,0,3,1
18,102.25,2014.94,1,1,0,1,0,1
31,98.78,2774.57,0,1,0,0,2,1
8,52.89,405.29,2,1,0,0,3,0
11,44.22,465.14,0,0,0,0,3,1
10,61.48,674.11,0,2,0,1,1,1
45,65.19,2718.02,1,0,0,0,1,0
15,42.25,673.34,0,2,0,1,0,0
0,108.35,0.0,0,0,0,1,0,1
62,72.8,4839.12,2,1,0,0,2,0
20,116.82,2330.68,0,0,0,1,2,1
29,99.81,2745.29,0,2,0,1,3,1
12,74.13,926.87,2,2,1,0,2,0
33,113.65,4006.67,0,0,0,0,3,0
3,68.99,205.73,0,0,0,1,0,0
27,107.6,3029.54,1,0,0,0,0,0
58,54.17,2941.78,0,2,0,1,0,0
26,56.24,1590.22,2,0,0,0,1,0
68,60.23,3765.08,0,1,0,1,2,1
24,73.21,1659.33,1,0,0,1,0,0
2,73.9,141.54,0,1,0,1,0,1
67,68.14,4248.32,0,1,0,0,0,1
24,48.91,1151.93,1,1,0,0,2,0
19,111.65,2103.42,0,2,0,0,2,1
33,77.45,2565.35,2,0,0,1,1,0
25,59.18,1343.62,0,1,0,0,1,1
4,83.77,316.26,1,1,0,0,1,0
60,95.56,6086.52,0,1,0,0,1,1
8,115.03,977.41,1,0,0,1,0,0
49,68.45,3240.02,1,2,0,1,3,0
5,29.32,145.46,0,2,0,1,1,1
59,62.52,3455.15,0,2,0,1,3,0
43,66.38,3038.24,0,1,0,0,0,1
10,108.6,1185.19,0,1,0,1,0,1
65,57.87,3604.58,1,0,0,1,2,0
46,114.29,5553.79,0,0,0,1,3,1
2,67.0,130.04,2,1,0,0,3,1
29,116.35,3038.51,0,0,0,1,0,0
20,18.83,384.11,2,0,0,0,2,0
27,108.78,2884.43,0,2,0,0,1,1
61,112.04,7187.69,2,2,0,0,1,0
32,115.06,3865.11,0,2,1,0,2,1
34,19.32,715.48,0,0,0,0,2,1
51,35.34,1779.93,2,2,0,0,1,0
33,84.03,2763.29,0,0,0,0,0,1
40,20.57,806.41,0,1,0,0,0,1
50,24.42,1171.41,2,1,1,0,2,1
46,40.33,1906.32,1,1,1,0,0,0
57,69.76,4237.2,0,2,1,0,0,0
56,73.14,3815.53,0,0,0,1,3,1
22,21.46,517.62,1,1,0,1,1,0
47,35.21,1715.71,0,0,1,1,2,1
21,68.47,1518.42,2,2,1,1,1,0
16,77.99,1372.34,1,1,1,1,3,0
68,32.99,2245.13,1,1,1,0,0,0
10,58.28,532.83,0,1,0,1,0,1
14,109.34,1619.63,2,1,0,1,3,0
34,118.89,4342.01,0,1,0,1,1,1
32,117.71,3512.39,2,0,0,0,3,0
15,107.05,1452.93,0,1,0,0,0,1
33,57.86,1770.31,1,2,0,0,0,0
65,87.34,5477.23,1,2,0,1,1,0
39,60.08,2541.95,0,0,0,0,0,0
27,83.5,2030.16,0,0,1,1,1,1
46,49.25,2403.15,0,1,0,0,2,1
38,79.23,3224.42,0,1,0,1,0,1
69,70.9,5196.44,0,0,0,0,0,0
19,20.47,356.43,0,1,0,1,1,1
0,97.86,0.0,1,2,0,0,2,0
71,19.2,1486.95,1,1,0,1,0,0
62,47.61,2727.7,0,0,0,0,0,1
66,18.6,1112.62,1,2,0,1,2,0
3,56.0,180.55,2,1,0,1,0,0
57,24.38,1429.94,0,1,0,0,1,1
24,110.26,2723.74,0,1,0,1,2,1
46,59.98,3015.36,0,1,0,0,2,1
37,64.41,2511.75,1,1,0,0,3,0
14,53.33,731.31,1,1,0,1,0,0
62,81.38,4980.82,1,0,0,1,2,0
20,97.23,1806.41,0,1,0,1,2,1
56,83.46,4490.6,2,0,0,1,2,0
52,93.57,4812.51,0,0,1,1,3,1
45,109.5,4692.05,0,1,0,1,0,1
13,105.22,1481.63,0,2,1,0,2,1
16,86.08,1242.8,0,0,1,1,0,1
38,39.68,1534.08,1,0,0,1,2,0
8,82.41,695.09,1,1,0,1,1,1
5,69.11,361.59,2,1,0,1,2,1
22,90.44,2046.88,0,1,0,1,2,1
58,102.13,5817.31,2,0,0,1,3,0
45,93.01,4535.75,1,0,0,1,2,0
37,103.5,3698.49,0,1,1,0,1,1
13,24.45,333.75,2,1,0,1,2,0
71,21.19,1632.87,1,2,0,0,1,0
61,44.11,2490.73,0,1,0,0,1,1
34,108.97,4036.27,2,1,1,1,1,1
18,101.19,1921.97,1,2,0,0,3,0
29,86.96,2580.65,1,0,0,1,0,0
24,88.78,2076.77,2,1,0,1,0,0
39,91.39,3852.39,0,0,0,1,1,1
13,113.2,1337.4,1,1,1,0,3,0
25,102.05,2516.47,1,0,0,0,3,0
21,80.96,1787.42,0,0,0,0,0,1
47,85.24,4255.58,0,2,0,0,1,1
50,39.59,1861.63,2,1,1,0,0,0
2,84.39,153.51,0,2,0,1,0,1
41,60.89,2647.7,1,1,0,0,3,0
18,33.45,592.69,2,1,0,1,3,0
27,99.45,2493.71,0,0,0,0,2,1
44,69.53,2805.74,0,1,0,0,3,1
70,116.72,8400.22,0,1,0,0,3,1
62,46.45,2927.6,1,0,0,1,0,0
18,66.55,1282.71,2,2,0,1,3,0
46,63.25,2636.92,0,0,0,1,3,1
13,30.2,421.53,0,1,0,1,0,1
37,61.04,2433.4,1,1,0,1,3,0
52,47.04,2419.81,1,2,0,0,3,0
60,34.19,1877.71,0,0,0,1,2,0
35,46.5,1772.91,1,1,0,1,1,0
39,41.56,1482.11,0,1,1,1,2,1
29,92.14,2720.52,2,0,0,0,3,0
8,21.11,168.65,0,1,0,1,0,1
63,80.36,5401.97,0,0,0,1,0,1
32,94.83,3036.14,2,0,0,0,1,0
51,66.55,3373.09,0,0,0,1,0,0
13,112.09,1568.1,0,2,1,0,3,1
52,89.5,5085.9,2,0,1,0,2,0
58,93.54,5478.78,1,1,1,1,1,1
40,37.89,1501.88,0,0,0,0,2,0
67,96.51,6894.35,1,0,1,0,0,0
67,102.04,7289.4,2,0,0,0,3,0
7,54.49,367.65,1,1,0,0,1,0
1,39.55,40.15,0,0,0,0,0,1
40,56.89,2118.18,1,0,0,0,0,0
54,92.7,5141.5,1,2,1,0,2,0
15,60.18,963.0,2,1,0,1,0,0
61,92.4,5284.14,0,0,1,1,2,1
47,29.47,1336.07,1,1,0,1,0,0
29,99.41,2853.45,0,0,1,0,2,1
11,43.57,512.35,1,1,0,1,2,0
34,43.14,1534.63,2,1,0,1,3,0
10,77.63,747.87,0,0,0,0,1,1
63,25.08,1498.84,0,0,0,1,1,0
49,20.66,1051.96,1,1,0,1,3,0
20,44.36,883.63,1,2,0,1,0,0
68,72.34,5011.16,0,0,0,0,0,0
47,109.67,5307.78,1,0,0,1,1,0
19,103.49,1989.39,2,1,0,0,2,1
66,67.54,4558.45,1,1,0,0,2,0
43,21.74,1007.27,1,0,0,1,1,0
32,72.06,2475.73,0,0,0,0,1,0
60,89.18,4975.21,2,0,1,0,3,0
8,52.26,425.31,0,0,0,0,0,1
67,29.22,1933.97,0,0,0,1,2,1
34,46.14,1501.47,0,0,0,1,3,0
64,95.93,6300.56,1,1,0,1,1,0
7,53.48,375.17,2,2,0,0,3,0
44,100.01,4642.38,0,1,0,1,3,1
46,50.27,2124.39,2,1,0,1,2,0
39,34.52,1293.15,2,1,1,1,3,1
53,62.02,2975.3,1,1,0,1,2,0
45,63.68,3006.56,2,2,1,0,1,0
46,19.63,977.47,0,1,0,0,2,1
14,29.82,424.78,0,1,0,1,0,1
18,36.68,675.69,2,0,0,0,1,0
25,29.47,669.92,0,1,0,1,2,1
51,52.49,2679.01,0,1,0,0,1,1
21,115.43,2437.06,1,0,0,1,3,0
20,69.43,1260.56,2,0,0,0,1,0
50,81.38,4298.81,1,1,0,0,2,0
37,54.0,1909.42,0,1,0,0,3,1
19,50.67,1005.75,0,2,0,1,0,0
28,20.34,558.46,1,0,0,0,1,0
50,68.53,3766.17,0,0,0,1,2,0
3,66.84,188.98,0,2,0,0,1,1
54,33.94,1670.83,0,2,0,1,1,0
70,95.2,7303.62,1,1,0,1,2,0
27,67.76,1735.79,0,0,0,1,0,0
3,52.24,160.96,0,1,0,1,2,1
21,32.84,672.34,0,0,0,1,1,0
44,73.77,3336.52,0,2,0,0,0,0
66,94.03,6325.21,0,1,0,0,0,1
65,46.48,3146.44,0,0,0,1,0,0
33,40.1,1195.85,1,2,0,1,0,0
54,70.72,4075.66,0,1,0,1,1,1
0,33.69,0.0,0,2,0,1,2,0
71,85.33,6081.27,0,2,0,1,2,0
37,79.14,2876.07,0,0,0,1,3,1
5,26.8,147.12,0,0,0,1,3,1
24,21.69,551.96,0,1,0,0,3,1
16,80.65,1241.72,0,2,0,1,0,1
60,47.72,3025.3,2,2,0,1,0,0
11,26.73,290.32,0,1,0,0,2,1
5,94.7,508.54,2,0,0,0,0,0
26,49.72,1171.42,0,0,0,1,2,0
7,64.42,437.9,0,1,0,0,3,1
64,41.92,2645.22,2,1,1,1,2,0
56,81.36,4778.73,0,1,0,1,0,1
39,48.45,1769.49,0,1,0,0,2,1
13,115.77,1440.68,2,1,1,0,2,1
34,89.0,3161.49,0,2,0,1,2,1
47,31.81,1368.54,0,0,0,0,0,0
55,60.09,3107.4,0,0,0,1,1,0
48,56.93,2871.11,2,1,0,0,3,0
12,71.96,928.38,2,2,0,1,1,0
60,103.03,6464.71,0,1,0,0,1,1
48,76.93,3712.68,0,0,0,1,1,1
45,24.22,1002.5,2,0,0,1,1,0
61,84.2,5472.34,0,0,0,1,0,1
7,18.83,121.9,0,0,0,1,0,1
42,96.78,3971.33,1,1,1,1,1,1
19,85.33,1475.52,0,0,0,1,1,1
38,49.19,1947.61,1,1,0,1,2,0
48,47.54,2283.52,2,0,0,0,2,0
63,98.63,6720.24,2,0,0,1,3,0
61,97.12,5496.28,0,1,1,0,3,1
53,53.58,3021.01,0,1,0,0,3,1
8,48.19,386.34,0,0,0,1,2,1
36,74.54,2611.57,0,2,0,1,1,1
48,18.84,930.29,0,0,0,1,1,1
40,26.35,1115.22,0,1,0,0,3,1
16,30.74,485.97,0,1,0,0,3,1
20,36.73,695.34,0,2,0,0,0,1
50,69.71,3775.35,0,1,1,1,3,1
58,118.22,6600.31,1,1,0,0,2,0
38,83.91,3506.31,1,1,1,0,2,0
54,24.19,1376.1,0,0,0,1,3,0
40,71.08,2950.0,1,1,1,0,3,0
38,68.16,2337.5,1,0,0,0,0,0
12,32.56,386.7,0,2,0,1,0,1
63,110.95,6993.29,0,0,0,1,0,1
10,62.52,609.74,0,2,0,1,2,0
18,118.45,1982.84,0,0,0,1,0,1
10,60.43,588.28,0,2,0,1,1,1
45,79.4,3269.28,2,1,1,0,1,0
44,28.58,1204.94,0,0,0,0,1,0
0,63.88,0.0,1,0,0,0,0,0
39,42.12,1725.61,0,2,0,1,2,1
18,102.39,1906.11,0,0,0,1,2,1
71,97.18,7506.87,0,0,1,1,0,1
71,101.24,7015.42,1,0,0,0,3,0
60,91.08,5777.61,0,2,0,0,3,1
11,102.1,1142.78,0,0,0,1,0,1
60,38.28,2363.91,2,0,0,0,2,0
32,63.66,2056.46,0,2,0,1,1,1
44,87.88,4082.61,0,2,0,1,3,1
68,82.38,5088.7,0,0,1,0,1,1
7,90.35,579.39,1,2,1,1,2,1
24,40.65,896.76,0,0,0,1,3,0
45,27.94,1204.16,0,0,0,0,0,0
29,110.6,3265.86,0,2,0,0,1,0
46,74.58,3530.59,0,1,0,0,1,1
48,33.54,1678.37,1,0,0,1,1,0
46,98.14,4316.49,1,0,0,0,0,0
17,110.41,1933.36,0,0,0,1,0,0
65,35.13,2108.85,0,1,0,1,1,1
67,100.56,6077.22,0,2,0,0,0,0
32,112.26,3732.19,1,0,0,0,3,0
35,112.77,4117.15,0,2,0,1,2,0
18,110.33,2034.45,0,0,0,1,3,1
27,73.19,1880.83,2,1,0,0,0,0
39,53.98,2285.2,0,0,0,1,2,1
14,18.73,281.92,2,1,0,1,1,0
40,24.15,969.0,0,0,0,0,1,1
38,61.31,2557.7,0,2,1,0,2,1
1,58.33,55.98,0,0,0,1,3,1
62,36.66,2268.89,0,1,0,0,1,1
28,57.94,1761.17,0,2,0,0,1,0
65,35.64,2299.05,0,1,0,1,1,1
50,103.73,5156.43,2,0,0,0,0,0
9,48.12,396.65,0,1,0,1,3,1
13,78.45,960.97,1,2,0,0,0,0
50,68.79,3204.15,1,1,0,1,2,0
38,23.24,894.65,1,0,0,0,2,0
27,113.17,2944.67,1,1,0,0,0,1
2,71.25,130.45,0,2,0,1,1,0
69,50.83,3514.27,0,0,0,1,0,0
26,33.97,913.11,0,1,0,0,3,1
1,52.19,54.66,0,1,0,1,1,1
37,20.07,792.72,0,0,0,0,2,0
2,54.72,109.05,0,1,0,1,3,1
15,71.68,1051.68,2,2,0,1,2,0
39,106.06,4288.66,2,0,1,1,3,0
1,87.42,78.91,0,1,0,1,3,1
40,29.27,1202.07,0,2,0,0,3,1
11,32.92,355.29,0,0,0,0,2,1
34,61.24,2062.54,0,0,1,0,0,1
64,37.77,2318.79,0,2,0,0,0,0
54,20.81,1039.97,2,1,1,1,1,0
44,99.31,4283.49,0,0,0,1,2,0
61,19.97,1171.44,0,0,0,0,1,1
48,101.9,5341.31,0,1,0,1,1,1
24,32.55,850.5,2,1,0,1,3,0
22,116.44,2635.41,2,1,0,1,3,1
23,78.99,1963.46,1,2,0,1,0,0
37,92.23,3584.01,0,1,0,0,0,1
27,29.16,763.05,0,2,0,0,1,0
20,105.07,2145.07,0,1,0,0,1,1
53,102.76,5141.64,0,0,0,1,1,1
17,83.95,1480.58,2,1,0,1,0,0
35,68.73,2186.55,0,1,0,1,1,1
44,90.87,4263.24,0,0,1,0,0,1
52,18.6,983.3,1,0,0,1,2,0
29,77.84,2058.01,0,1,0,0,2,1
59,103.59,6566.24,1,1,0,1,1,0
31,54.05,1802.12,0,2,0,0,0,0
66,28.94,2044.82,0,2,1,1,2,1
66,60.51,4212.75,0,0,0,0,0,0
27,91.44,2556.74,2,1,0,1,0,0
43,28.84,1214.55,0,0,0,1,2,0
40,38.81,1439.49,0,0,0,1,1,0
62,32.9,1953.63,0,0,0,0,1,0
22,98.49,2100.51,1,1,0,1,2,1
47,24.35,1111.97,2,0,0,1,3,0
31,87.35,2743.32,0,1,0,1,0,1
56,55.01,2900.89,0,0,0,0,3,1
32,94.33,2831.2,2,0,0,1,1,0
23,115.4,2769.37,1,2,0,1,0,0
38,29.57,1012.98,1,2,0,0,2,0
33,49.75,1526.67,0,1,0,1,1,1
55,99.82,5418.68,0,1,0,1,1,1
27,44.88,1126.71,1,1,0,0,1,0
36,39.73,1561.81,0,1,1,1,2,1
6,101.36,628.85,0,1,0,1,2,1
67,117.7,7779.87,0,0,0,1,3,1
36,74.24,2465.38,0,0,0,1,2,1
55,46.08,2476.2,2,1,0,1,3,0
64,58.26,3840.95,2,1,0,0,0,0
64,35.18,2462.63,0,1,0,0,0,1
46,94.95,4343.84,1,2,0,1,0,0
19,96.12,1896.56,1,1,1,0,1,0
18,106.39,1798.34,2,0,1,0,1,0
28,20.69,593.64,1,0,0,0,1,0
59,74.76,4180.64,2,1,0,0,2,0
17,39.64,633.2,2,0,0,1,2,0
34,52.43,1785.91,0,0,0,1,3,0
42,97.28,3850.15,1,2,1,1,1,0
10,37.4,390.56,0,1,1,0,2,1
48,82.47,4304.8,0,2,1,0,0,1
37,84.11,3045.85,0,2,1,1,0,1
63,114.36,6948.86,0,2,0,1,2,0
68,96.29,6123.28,2,0,0,1,0,1
7,99.17,678.97,0,0,1,1,0,1
33,71.69,2393.99,2,0,0,1,3,0
47,36.86,1688.41,1,0,0,1,0,0
55,60.98,3436.46,1,1,1,1,1,1
64,73.5,4856.81,0,2,0,1,2,1
30,86.52,2386.83,0,2,0,0,2,1
3,79.38,247.56,0,2,0,0,1,1
49,57.79,3058.43,0,1,0,1,0,1
68,44.8,2757.75,2,1,0,1,3,0
29,34.99,1025.13,1,0,0,0,3,0
58,88.08,5214.77,0,1,0,1,1,1
66,83.19,5720.94,2,2,0,1,0,0
44,87.42,3758.6,0,0,1,0,1,1
3,55.63,177.53,0,1,0,1,3,1
25,44.5,1121.38,1,2,1,1,0,0
26,94.73,2418.12,0,0,0,0,1,0
45,96.14,4516.01,1,2,0,1,1,0
63,64.02,4378.0,1,0,0,0,0,0
50,79.8,4238.98,1,2,0,1,3,0
49,55.73,2965.98,0,1,0,1,0,1
5,88.9,423.69,0,0,0,1,3,1
58,102.41,5486.59,0,0,0,1,2,1
14,87.51,1233.56,2,1,0,0,3,0
29,69.77,1838.98,0,2,0,0,3,1
41,64.32,2729.2,0,1,0,1,2,1
36,82.87,2828.19,2,2,0,1,1,0
41,86.66,3520.62,2,2,1,1,1,0
34,74.43,2609.35,2,0,1,0,3,0
5,81.12,404.23,2,1,0,1,2,1
67,27.76,1761.74,0,0,0,1,2,0
17,114.13,2087.81,0,1,0,0,0,1
28,97.87,2885.34,0,0,0,1,3,1
58,55.77,3300.05,0,0,0,0,2,0
46,74.84,3579.34,1,1,0,1,1,0
16,22.78,358.31,0,0,0,0,2,1
21,22.16,453.81,1,1,1,0,2,0
67,43.33,2705.76,0,2,1,0,2,0
68,87.66,6322.81,0,0,1,0,2,1
36,104.07,3657.39,1,2,0,1,1,0
48,74.48,3712.55,0,1,1,1,2,1
12,71.75,826.55,1,0,0,1,3,0
33,58.63,2049.33,2,2,1,0,2,0
52,34.32,1643.74,2,0,0,0,1,0
50,29.95,1534.94,0,0,0,0,3,0
2,94.83,201.33,2,0,0,1,2,0
41,111.68,4725.63,0,1,0,1,1,1
31,64.29,2071.16,1,1,0,1,3,0
50,84.6,4251.99,0,1,0,0,2,1
45,110.36,5024.83,0,0,0,1,2,1
20,27.1,494.94,2,2,0,1,2,0
43,95.82,3914.91,0,2,0,0,3,1
10,80.3,838.64,2,1,1,1,0,1
67,78.46,5725.12,0,0,0,0,2,0
0,47.55,0.0,2,0,1,1,1,0
62,87.07,5641.9,2,2,0,1,0,0
23,98.27,2343.2,0,0,1,0,2,1
12,29.4,388.04,1,0,0,0,1,0
10,71.89,761.32,1,1,0,1,2,1
50,28.23,1447.53,2,1,1,0,1,0
16,106.13,1567.38,0,1,0,1,2,1
23,69.27,1549.45,1,0,0,1,1,0
18,99.6,1703.41,0,1,0,1,1,1
36,55.18,2126.99,0,1,0,1,0,1
7,30.63,212.1,0,1,0,1,0,1
27,22.19,603.36,1,0,0,1,3,0
4,46.43,202.99,2,2,0,1,1,0
16,42.67,728.69,0,1,1,1,1,1
35,74.6,2762.34,1,1,0,1,0,0
18,20.2,337.58,1,1,0,0,3,1
63,70.58,4022.13,0,0,0,0,1,0
10,57.57,532.59,2,0,0,1,2,0
53,76.29,4237.68,0,0,0,0,2,0
44,88.94,3843.48,0,1,0,1,3,1
46,82.04,3485.12,0,1,0,1,1,1
11,117.45,1353.71,2,1,0,1,1,1
20,31.96,600.16,2,0,0,1,0,0
10,61.4,624.93,0,2,0,1,0,1
4,60.91,255.41,0,0,0,1,1,1
55,60.12,3378.06,0,1,0,1,2,1
19,85.04,1775.28,1,0,0,0,0,0
40,67.47,2663.26,1,1,0,1,2,1
45,70.26,3042.7,2,1,0,0,2,0
11,61.67,637.83,2,2,0,1,2,0
69,118.16,8159.2,2,0,0,0,2,0
16,111.68,1912.85,0,0,1,1,3,1
18,49.08,962.4,0,1,0,1,3,1
25,29.27,800.84,1,1,0,1,0,0
47,102.82,4862.87,0,2,0,1,1,1
51,118.71,6181.66,0,0,0,0,3,1
69,47.55,3334.46,0,1,0,1,1,1
54,54.14,2903.66,0,0,0,0,0,0
32,113.1,3367.48,1,1,0,0,2,1
61,89.82,5002.85,1,0,0,1,1,0
22,47.86,1039.58,0,1,0,0,3,1
14,76.69,1006.27,1,1,0,1,1,0
26,113.37,3175.56,0,0,0,0,3,1
63,99.99,6629.08,1,0,0,0,1,0
50,92.93,4756.54,0,1,0,1,3,1
52,92.44,4371.77,2,0,0,1,2,0
50,35.98,1842.98,2,0,1,1,1,0
46,101.29,4772.16,1,0,1,1,0,1
3,45.89,136.0,1,2,0,0,1,0
6,111.97,693.02,1,1,0,1,3,1
34,54.83,1997.67,0,0,0,1,1,1
47,104.62,5170.85,1,2,0,0,0,0
71,44.89,3170.26,0,0,0,0,2,0
44,69.97,2932.31,0,1,0,1,1,1
71,28.8,2035.74,0,1,1,1,2,1
18,84.67,1660.0,2,2,0,0,2,0
62,102.44,6757.74,0,1,0,0,2,1
37,90.56,3033.77,0,1,0,1,3,1
66,70.85,4940.73,2,0,0,0,1,0
58,22.56,1222.27,2,2,0,1,1,0
68,112.28,7743.63,0,1,0,1,0,1
12,89.25,1136.66,2,1,0,1,2,0
46,93.33,4345.8,0,0,0,1,3,1
60,98.26,5782.24,1,2,0,0,3,0
30,93.52,2705.31,1,1,0,0,0,1
21,62.55,1262.35,0,0,0,1,1,1
42,92.1,4129.25,1,0,0,0,1,0
66,81.13,5702.68,0,1,0,0,3,1
53,104.26,5883.16,0,0,0,0,3,1
9,99.05,852.71,1,0,0,0,0,0
41,22.18,963.75,0,2,0,0,3,1
